"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1400000US36055013206","Census Tract 132.06, Monroe County, New York","7467","6930","4618","858","18","1293","0","143","537","505","122","64","88","0","196","2","7","0","23","0","0","0","0","3","0","28","8","8","2","4","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013207","Census Tract 132.07, Monroe County, New York","5980","5621","4577","331","6","633","0","74","359","331","70","63","39","0","133","2","6","1","8","0","0","0","7","2","0","28","11","4","0","1","7","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013208","Census Tract 132.08, Monroe County, New York","2478","2293","1815","188","15","238","3","34","185","172","40","21","34","3","60","4","0","0","9","0","0","0","1","0","0","13","4","0","0","2","0","0","5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013300","Census Tract 133, Monroe County, New York","3490","3338","3155","86","8","67","0","22","152","148","11","28","13","0","83","4","5","0","3","0","0","0","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US36055013401","Census Tract 134.01, Monroe County, New York","3906","3567","2807","508","6","85","0","161","339","312","95","40","18","0","131","0","1","0","22","0","0","0","0","0","5","20","11","0","0","6","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013402","Census Tract 134.02, Monroe County, New York","3415","3212","2988","114","20","34","1","55","203","197","33","41","15","0","98","3","0","0","5","0","0","0","0","2","0","6","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013503","Census Tract 135.03, Monroe County, New York","5501","5251","4941","161","14","91","0","44","250","233","27","42","37","0","113","5","2","0","5","0","0","0","0","0","2","15","11","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013505","Census Tract 135.05, Monroe County, New York","3777","3479","2801","411","11","111","1","144","298","283","87","31","14","0","122","11","0","1","15","0","0","1","0","1","0","7","2","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0",
"1400000US36055013507","Census Tract 135.07, Monroe County, New York","5667","5410","4958","241","8","135","0","68","257","242","46","35","22","0","131","2","0","0","5","0","0","0","1","0","0","13","3","0","0","5","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013508","Census Tract 135.08, Monroe County, New York","4361","4158","3922","112","6","76","1","41","203","188","35","26","22","1","101","2","0","0","1","0","0","0","0","0","0","15","9","2","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013509","Census Tract 135.09, Monroe County, New York","2657","2524","2239","153","7","82","0","43","133","127","14","22","14","2","63","0","2","0","10","0","0","0","0","0","0","6","2","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013510","Census Tract 135.10, Monroe County, New York","3600","3431","3040","175","3","179","4","30","169","160","22","18","27","0","82","5","6","0","0","0","0","0","0","0","0","9","4","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013511","Census Tract 135.11, Monroe County, New York","2455","2240","1591","426","7","175","3","38","215","204","29","13","31","0","118","5","2","0","2","0","0","0","0","0","4","11","5","1","0","3","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013601","Census Tract 136.01, Monroe County, New York","4895","4468","3447","660","20","149","3","189","427","396","107","48","32","0","180","8","2","0","14","0","0","4","1","0","0","28","7","1","0","9","0","0","9","0","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013603","Census Tract 136.03, Monroe County, New York","5619","5275","4690","325","10","148","0","102","344","335","46","39","39","7","184","4","0","0","9","0","0","7","0","0","0","8","2","0","0","1","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US36055013604","Census Tract 136.04, Monroe County, New York","5742","5371","4137","984","19","84","3","144","371","340","88","57","23","0","143","6","1","0","18","0","0","2","1","1","0","30","14","1","0","12","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013701","Census Tract 137.01, Monroe County, New York","2274","2097","1753","216","6","41","2","79","177","159","39","28","19","0","68","3","0","0","1","1","0","0","0","0","0","18","7","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013702","Census Tract 137.02, Monroe County, New York","3594","3348","2850","304","4","51","0","139","246","231","53","37","8","0","111","2","0","1","14","0","0","2","2","0","1","13","8","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36055013800","Census Tract 138, Monroe County, New York","5787","5273","4200","688","28","110","0","247","514","496","143","54","26","4","226","10","6","0","26","0","0","0","0","1","0","18","12","0","1","2","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013901","Census Tract 139.01, Monroe County, New York","3912","3631","3005","360","10","150","0","106","281","255","75","27","25","2","108","1","2","0","12","0","0","0","2","0","1","16","8","3","0","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","10","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055013902","Census Tract 139.02, Monroe County, New York","4207","3797","2281","1022","25","161","1","307","410","370","102","51","15","0","150","9","3","1","29","0","0","2","4","3","1","36","22","0","0","5","2","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014001","Census Tract 140.01, Monroe County, New York","5039","4734","4110","351","13","134","2","124","305","267","48","38","25","0","128","2","3","0","21","0","0","1","0","0","1","33","16","2","0","4","0","0","8","0","2","0","0","1","0","0","0","0","0","0","0","0","5","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014003","Census Tract 140.03, Monroe County, New York","4641","4282","3506","466","18","131","4","157","359","337","103","38","33","0","146","6","0","0","11","0","0","0","0","0","0","22","5","1","1","13","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014004","Census Tract 140.04, Monroe County, New York","3990","3698","2815","546","14","134","0","189","292","277","67","46","32","0","104","1","1","0","25","0","0","1","0","0","0","12","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US36055014102","Census Tract 141.02, Monroe County, New York","3729","3480","2854","376","3","163","1","83","249","242","30","35","29","0","128","8","2","0","7","0","0","0","1","2","0","6","2","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014103","Census Tract 141.03, Monroe County, New York","4336","4008","3434","350","9","111","0","104","328","312","63","50","32","0","156","0","1","1","6","0","0","0","2","1","0","13","6","0","2","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014104","Census Tract 141.04, Monroe County, New York","3822","3653","3127","345","3","77","0","101","169","154","36","21","14","0","70","6","0","0","5","0","0","0","0","2","0","15","3","7","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014202","Census Tract 142.02, Monroe County, New York","7473","7011","5843","786","21","232","1","128","462","442","87","59","43","0","213","7","3","0","20","0","0","0","8","2","0","18","6","1","0","6","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014204","Census Tract 142.04, Monroe County, New York","2565","2379","1930","324","0","100","2","23","186","181","41","34","26","0","69","1","3","1","1","0","0","0","0","3","2","4","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014205","Census Tract 142.05, Monroe County, New York","3012","2737","2120","397","6","123","1","90","275","258","50","32","50","1","109","2","3","1","10","0","0","0","0","0","0","17","6","2","0","4","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014206","Census Tract 142.06, Monroe County, New York","3519","3279","2507","442","4","246","3","77","240","226","50","31","31","3","97","2","1","0","5","0","0","3","0","0","3","13","2","1","0","6","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014301","Census Tract 143.01, Monroe County, New York","2927","2670","1934","458","11","129","0","138","257","246","85","22","6","1","117","1","5","0","7","0","0","0","0","2","0","11","4","0","0","1","0","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014302","Census Tract 143.02, Monroe County, New York","4956","4585","3545","581","17","269","0","173","371","340","98","45","26","1","148","5","0","0","13","2","0","0","2","0","0","28","10","1","0","12","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014400","Census Tract 144, Monroe County, New York","4715","4369","3240","789","13","155","6","166","346","324","75","49","26","2","132","5","10","0","23","0","0","2","0","0","0","21","5","4","0","7","0","0","1","2","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014501","Census Tract 145.01, Monroe County, New York","4550","4295","3844","312","4","95","0","40","255","229","37","37","31","0","108","1","7","2","3","0","0","3","0","0","0","26","7","5","0","5","1","0","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014503","Census Tract 145.03, Monroe County, New York","3300","3065","2579","336","13","65","8","64","235","216","59","38","28","0","75","5","3","0","3","0","0","3","0","2","0","17","5","1","0","2","4","0","2","0","2","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014504","Census Tract 145.04, Monroe County, New York","5401","5053","4075","617","8","261","3","89","348","331","74","45","45","0","134","7","8","0","17","0","0","0","0","1","0","12","3","2","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014505","Census Tract 145.05, Monroe County, New York","5309","4963","4342","396","7","121","0","97","346","321","65","68","34","0","120","2","7","0","20","0","0","5","0","0","0","23","10","4","0","0","0","0","1","0","3","0","0","0","5","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014601","Census Tract 146.01, Monroe County, New York","5580","5216","4639","370","13","115","0","79","364","343","61","59","46","0","162","3","4","0","6","0","0","1","0","1","0","19","7","0","0","8","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014602","Census Tract 146.02, Monroe County, New York","4983","4648","3581","698","22","235","5","107","335","321","65","50","50","2","131","4","3","0","16","0","0","0","0","0","0","12","2","4","0","2","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014700","Census Tract 147, Monroe County, New York","4897","4620","4252","195","18","67","9","79","277","260","46","63","39","0","96","9","3","0","4","0","0","0","0","0","0","14","0","3","0","1","0","0","1","0","3","0","0","5","0","0","0","0","0","1","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US36055014802","Census Tract 148.02, Monroe County, New York","5281","5036","4887","64","12","33","0","40","245","236","29","71","22","0","105","0","1","0","4","0","0","3","1","0","0","9","4","0","0","2","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
